ROAD_CLASS,DISTRICT,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INJURY,VEHTYPE,HOUR,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,PEDESTRIAN,PASSENGER,POLICE_DIVISION,HOOD_ID,month
Other,North York,Mid-Block,Other,No Control,Clear,Dark,Wet,SMV Other,Driver,Fatal,Automobile,5,0,1,0,0,0,0,0,0,0,0,0,0,1,54,44,10
Major Arterial,North York,Intersection,Other,No Control,Clear,Daylight,Wet,Rear End,Passenger,Major,Other,8,0,1,0,0,1,0,1,1,0,0,0,0,1,33,119,1
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,22,0,1,0,0,0,0,0,1,0,0,0,1,0,32,31,11
Minor Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,20,1,1,0,0,0,0,0,0,0,0,0,0,0,51,75,6
Major Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,Minor,Automobile,3,0,1,0,0,0,0,0,0,0,0,0,1,0,12,113,12
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Passenger,Minor,Other,9,0,1,0,0,0,0,0,0,0,0,0,0,1,41,120,8
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Rear End,Driver,None,Bus,17,0,0,0,0,1,0,0,1,0,0,0,0,1,11,87,6
Local,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,SMV Other,Driver,Major,Automobile,11,0,1,0,0,0,0,0,0,0,0,0,0,0,14,81,1
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Daylight,Other,Pedestrian Collisions,Pedestrian,Major,Other,10,0,1,0,0,0,0,0,0,0,0,0,1,0,54,44,8
Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,SMV Unattended Vehicle,Driver,None,Automobile,23,0,1,1,0,0,0,1,1,0,0,0,0,0,13,92,6
Collector,Etobicoke York,Intersection,Non Intersection,No Control,Clear,Dark,Dry,Cyclist Collisions,Driver,None,Automobile,22,1,1,0,0,0,0,0,0,0,0,0,0,0,22,18,9
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,6,0,1,0,0,0,0,0,1,0,0,0,1,0,32,51,10
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,15,0,1,0,0,0,0,0,0,0,0,0,1,0,51,73,5
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,None,Automobile,0,0,1,0,0,0,0,1,1,0,0,0,0,1,14,77,1
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,14,0,1,0,0,0,0,0,1,1,0,0,0,1,12,23,2
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Other,13,0,1,0,0,0,0,0,0,0,0,0,1,0,42,129,9
Major Arterial,North York,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,Minor,Automobile,16,0,1,0,0,0,0,0,1,0,0,0,0,0,33,40,10
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,18,0,1,0,0,0,0,0,0,0,0,0,1,0,22,14,3
Major Arterial,North York,Mid-Block,At Intersection,No Control,Snow,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,0,32,50,1
Minor Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Turning Movement,Vehicle Owner,None,Other,17,0,1,1,0,0,0,0,0,0,0,0,0,1,42,128,4
Collector,Scarborough,Intersection,At Intersection,No Control,Other,Dark,Other,Pedestrian Collisions,Pedestrian,Fatal,Other,19,0,1,0,0,0,0,0,0,0,0,0,1,0,43,137,3
Minor Arterial,Etobicoke York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Angle,Vehicle Owner,None,Other,7,0,1,0,0,0,0,1,1,1,0,0,0,1,23,8,8
Major Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,Minor,Automobile,16,0,1,0,0,0,0,0,0,0,0,0,0,1,22,9,4
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,19,0,1,0,0,0,0,0,0,0,0,0,1,0,51,71,12
Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Turning Movement,Motorcycle Passenger,Major,2 Wheels,19,0,1,1,0,0,0,0,1,0,0,0,0,1,12,28,10
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,3,0,1,0,0,0,0,0,0,0,0,0,1,0,14,77,6
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Turning Movement,Passenger,Minor,Other,21,0,1,1,0,0,0,0,0,0,0,0,0,1,23,3,7
Major Arterial,North York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,20,0,1,0,0,0,0,0,1,0,0,0,1,1,53,102,10
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Pedestrian Collisions,Pedestrian,Major,Other,15,0,1,0,0,0,0,0,0,0,0,0,1,0,32,51,2
Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,Major,Bus,11,0,1,0,0,1,0,0,0,0,0,0,0,0,51,75,7
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Rain,Dark,Wet,Sideswipe,Truck Driver,None,Truck,22,0,1,0,1,0,0,0,1,0,0,0,0,0,11,93,10
Minor Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Cyclist Collisions,Vehicle Owner,None,Other,15,1,1,0,0,0,0,0,0,0,0,0,0,0,55,70,4
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Truck Driver,None,Truck,7,0,0,0,1,0,0,0,0,0,0,0,1,0,14,78,3
Major Arterial,Scarborough,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Passenger,None,Other,15,0,1,0,0,0,0,0,1,0,0,0,1,1,43,137,6
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,None,Automobile,23,0,1,0,0,0,0,0,1,0,0,0,0,0,13,31,5
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,9,1,1,0,1,0,0,0,0,0,0,0,0,0,52,75,11
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Cyclist Collisions,Vehicle Owner,None,Other,17,1,0,0,1,0,0,0,1,0,0,0,0,0,53,95,10
Collector,Etobicoke York,Mid-Block,Other,No Control,Clear,Daylight,Slush,Approaching,Passenger,Major,Other,15,0,1,0,0,0,0,0,0,0,0,0,0,1,23,1,1
Major Arterial,Etobicoke York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,0,0,1,0,0,0,0,0,0,0,0,0,1,0,31,25,3
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Motorcycle Passenger,Major,2 Wheels,6,0,1,1,0,0,0,0,1,0,0,0,0,0,52,77,7
Major Arterial,North York,Intersection,Other,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,18,0,1,0,0,0,0,0,0,0,0,0,1,0,42,117,1
Major Arterial,North York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,None,Automobile,7,0,1,0,0,0,0,0,1,1,0,0,0,0,53,102,9
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,21,0,1,0,0,0,0,0,0,0,0,0,1,0,41,124,10
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Truck Driver,None,Truck,6,0,0,0,1,0,0,0,1,0,0,0,1,0,41,119,9
Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,8,0,1,0,0,0,0,0,1,0,0,0,1,0,22,17,2
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,Minor,Automobile,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42,129,4
Collector,North York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Other,Passenger,Major,Other,16,0,1,0,0,0,0,0,0,0,0,0,0,1,32,50,7
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Angle,Driver,Minor,Automobile,11,0,1,0,0,0,0,0,0,0,0,0,0,0,53,100,8
Major Arterial,Etobicoke York,Mid-Block,Other,Stop Sign,Rain,Daylight,Wet,Turning Movement,Driver,Major,Automobile,12,0,1,0,0,0,0,0,0,0,0,0,0,0,22,14,10
Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,None,Van,15,0,1,0,0,0,0,0,1,1,0,0,0,1,42,131,11
Major Arterial,Etobicoke York,Mid-Block,Other,No Control,Rain,Dark,Ice,Rear End,Driver,Major,Automobile,21,0,1,0,0,0,0,1,1,0,1,0,0,0,23,1,4
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Rear End,Driver,None,Automobile,12,0,1,0,0,0,0,0,0,0,0,1,0,1,53,56,7
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Driver,None,Automobile,8,1,1,0,0,0,0,0,0,0,0,0,0,0,14,84,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,Minor,Automobile,8,0,1,0,0,0,0,0,1,0,0,0,1,0,42,117,3
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Minor,Other,14,0,1,0,0,0,0,0,1,0,0,0,1,0,43,134,2
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,15,0,1,0,0,0,0,0,1,1,0,0,1,1,52,76,8
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,23,1,1,0,0,0,0,1,1,0,0,0,0,1,14,83,4
Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Turning Movement,Driver,None,Automobile,6,0,1,0,0,0,0,0,0,0,0,0,0,1,32,38,2
Other,Etobicoke York,Mid-Block,Other,No Control,Clear,Dark,Dry,Sideswipe,Driver,Minor,Automobile,3,0,1,0,0,0,0,0,0,0,1,0,0,1,22,17,7
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Driver,None,Automobile,15,1,1,0,0,0,0,0,0,0,0,0,0,0,55,66,6
Minor Arterial,Toronto and East York,Intersection,Other,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,19,0,1,0,0,0,0,0,1,0,0,0,1,0,55,70,1
Major Arterial,Etobicoke York,Mid-Block,At Intersection,Pedestrian Crossover,Clear,Dark,Dry,Pedestrian Collisions,Passenger,None,Other,19,0,1,0,0,0,0,0,0,0,0,0,1,1,22,20,9
Major Arterial,Etobicoke York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Passenger,Major,Other,22,0,1,0,0,0,0,0,0,0,0,0,0,1,23,2,10
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Truck,12,0,1,0,1,0,0,0,1,1,0,0,1,0,13,107,9
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Motorcycle Passenger,Major,2 Wheels,18,0,1,1,0,0,0,0,0,0,0,0,0,0,32,31,9
Minor Arterial,Scarborough,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,13,0,1,0,0,0,0,0,1,0,0,0,1,1,42,132,7
Local,Etobicoke York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Cyclist Collisions,Driver,None,Automobile,13,1,1,0,0,0,0,0,0,0,0,0,0,0,12,110,8
Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Turning Movement,Driver,None,Automobile,19,0,1,0,0,0,0,0,0,0,0,0,0,0,23,6,2
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Turning Movement,Passenger,Minor,Other,20,0,1,0,0,0,0,0,0,0,0,0,0,1,54,43,12
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,13,0,1,0,0,0,0,0,1,0,0,0,1,0,41,119,3
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Vehicle Owner,None,Other,12,0,1,0,0,0,0,0,1,0,0,0,1,0,51,75,4
Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,SMV Other,Driver,None,Automobile,6,0,1,0,0,0,0,1,1,0,0,0,0,1,51,73,3
Major Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Motorcycle Passenger,Fatal,2 Wheels,18,0,1,1,0,0,0,1,1,0,0,0,0,0,12,110,9
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,Major,Automobile,7,0,1,0,0,0,0,0,0,0,0,0,0,1,11,83,10
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Rear End,Passenger,Minor,Other,17,0,1,0,0,0,0,0,1,0,0,0,0,1,42,129,5
Minor Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Angle,Driver,Major,Automobile,23,0,1,0,0,0,0,0,1,0,1,0,0,0,42,131,9
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Angle,Passenger,Major,Other,6,0,1,0,0,0,0,0,1,1,0,0,0,1,12,110,6
Minor Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,SMV Other,Other,None,Other,1,0,1,0,0,0,0,0,0,0,1,0,0,0,22,17,11
Minor Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,12,0,1,0,0,0,0,0,1,0,0,0,1,0,32,33,3
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Angle,Driver,None,Automobile,0,0,1,0,0,0,0,0,1,1,0,0,0,1,43,137,12
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,19,0,1,1,0,0,0,0,1,0,0,0,0,0,22,16,7
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Truck Driver,None,Truck,1,0,1,0,1,0,0,0,1,0,0,0,0,0,41,120,1
Major Arterial,North York,Intersection,At Intersection,No Control,Snow,Dark,Wet,Approaching,Driver,Minor,Automobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,52,12
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,Minor,Automobile,18,0,1,0,0,0,0,0,0,0,0,0,1,0,52,79,8
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,0,55,63,6
Minor Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,Fatal,Automobile,21,0,1,0,0,0,0,0,1,1,0,0,0,0,32,50,4
Local,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,16,0,1,0,0,0,0,0,0,0,0,0,1,0,13,107,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Turning Movement,Driver,Minor,Automobile,0,0,1,0,0,0,0,0,1,0,0,0,0,1,42,131,6
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Turning Movement,Motorcycle Passenger,Major,2 Wheels,21,0,1,1,0,0,0,0,0,0,0,0,0,0,51,73,9
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Passenger,Major,Other,11,0,1,0,0,0,0,0,1,1,0,0,0,1,33,52,6
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Driver,None,Automobile,12,1,1,0,0,0,0,0,0,0,0,0,0,0,54,59,6
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Other,Driver,Minor,Automobile,18,0,1,0,0,0,0,0,0,0,0,0,0,1,23,1,12
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,13,0,1,0,0,0,0,0,0,0,0,0,1,0,42,116,10
Major Arterial,North York,Intersection,Other,Traffic Signal,Snow,Daylight,Snow,Rear End,Driver,None,Automobile,16,0,1,0,0,0,0,0,0,0,0,0,0,0,53,56,1
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Other,Driver,None,Bus,16,0,0,0,0,1,0,0,0,0,0,0,0,1,41,126,7
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Wet,Cyclist Collisions,Driver,None,Automobile,11,1,1,0,0,0,0,0,0,0,0,0,0,0,52,76,1
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,1,0,0,0,1,1,0,0,0,1,0,53,98,4
Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,3,0,1,0,0,0,0,0,0,0,0,0,1,0,22,10,9
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,9,1,1,0,0,0,0,0,1,0,0,0,0,0,51,72,6
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Driver,Minor,Automobile,9,0,1,0,0,0,0,0,1,0,0,0,0,0,41,119,11
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,8,0,1,0,0,0,0,0,1,0,0,0,1,0,42,130,8
Major Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Vehicle Owner,None,Other,18,0,1,1,0,0,0,1,1,0,0,0,0,0,22,14,3
Local,North York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,16,0,1,0,0,0,0,0,0,0,0,0,1,0,32,34,2
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Passenger,Major,Other,8,0,1,0,0,0,0,1,1,0,0,0,0,1,43,137,6
Major Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,22,0,1,0,0,0,0,0,0,0,0,0,1,0,12,115,3
Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,21,0,1,0,0,0,0,0,0,0,0,0,1,0,14,77,7
Other,Etobicoke York,Mid-Block,Other,No Control,Clear,Dark,Dry,Sideswipe,Passenger,Major,Other,3,0,1,0,0,0,0,0,0,0,1,0,0,1,22,17,7
Local,Etobicoke York,Intersection,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Driver,Major,Automobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,11,12
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,13,0,1,0,0,0,0,0,0,0,0,0,1,0,51,75,3
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Driver,Major,Automobile,3,0,1,0,0,0,0,1,1,0,0,0,0,1,31,25,4
Local,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,7,0,0,0,0,1,0,0,0,0,0,0,1,0,42,131,4
Collector,North York,Intersection,At Intersection,Stop Sign,Clear,Dusk,Wet,Angle,Driver,None,Automobile,16,0,1,0,0,0,0,0,1,0,0,0,0,1,53,99,11
Major Arterial,Toronto and East York,Intersection,At Intersection,Other,Clear,Daylight,Wet,Rear End,Driver,Major,Automobile,11,0,1,0,0,0,0,0,0,0,0,0,0,0,11,114,11
Minor Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,SMV Other,Driver,Major,Automobile,2,0,1,0,0,0,0,1,1,0,0,0,0,1,43,134,10
Minor Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,15,0,1,0,0,0,0,0,0,0,0,0,1,0,23,1,1
Major Arterial,Etobicoke York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Other,Vehicle Owner,None,Other,9,0,0,0,1,0,0,0,0,0,0,0,0,0,11,90,2
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Unattended Vehicle,Passenger,Minor,Other,22,0,1,0,0,0,0,1,1,0,1,0,0,1,13,101,4
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Passenger,Minor,Other,2,0,1,0,0,0,0,1,1,0,1,0,0,1,53,98,9
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Other,Dark,Other,Pedestrian Collisions,Pedestrian,Fatal,Other,1,0,1,0,0,0,0,0,0,0,0,0,1,0,43,127,12
Minor Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Turning Movement,Passenger,Major,Other,23,0,1,0,0,0,0,0,1,0,0,0,0,1,41,120,5
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Passenger,Minor,Other,13,0,1,0,0,0,0,0,1,1,0,0,0,1,43,127,5
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,6,0,1,0,0,0,0,0,0,0,0,0,1,0,23,1,12
Minor Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,12,0,1,0,0,0,0,0,1,0,0,0,1,0,55,68,4
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Driver,Major,Automobile,19,1,1,0,0,0,0,0,1,0,0,0,0,0,14,82,6
Major Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Dark,Wet,Cyclist Collisions,Driver,None,Bus,19,1,0,0,0,1,0,0,1,0,0,0,0,0,43,136,2
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Passenger,Minor,Other,10,0,1,0,0,0,0,0,1,0,0,0,0,1,32,40,7
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Pedestrian,Major,Other,13,0,1,0,0,0,0,0,0,0,0,0,1,0,43,137,6
Major Arterial,Scarborough,Intersection,Other,No Control,Clear,Daylight,Dry,SMV Other,Passenger,Minor,Other,18,0,1,0,0,0,0,0,0,0,0,0,0,1,41,119,4
Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Vehicle Owner,None,Other,20,0,1,0,0,0,0,0,1,1,0,0,0,1,43,134,7
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Sideswipe,Motorcycle Passenger,Major,2 Wheels,13,0,1,1,0,0,0,0,0,0,0,0,0,0,14,79,12
Major Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,18,0,1,0,0,0,0,0,1,0,0,0,1,0,11,89,6
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Approaching,Driver,None,Automobile,12,0,1,0,0,0,0,0,0,0,0,1,0,0,13,101,1
Other,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,Rear End,Driver,Minor,Automobile,23,0,1,0,0,0,0,0,1,0,0,0,0,0,14,82,6
Other,Toronto and East York,Mid-Block,Other,No Control,Snow,Dark,Snow,SMV Other,Passenger,None,Other,0,0,1,0,0,0,0,1,1,0,0,0,0,1,55,68,12
Major Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,12,1,1,0,0,0,0,0,0,0,0,0,0,0,42,116,3
Minor Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,13,0,1,0,0,0,0,0,0,0,0,0,1,0,22,14,12
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,11,0,1,0,0,0,0,0,1,0,0,0,1,0,11,90,9
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Dusk,Wet,Pedestrian Collisions,Pedestrian,Major,Other,20,0,1,0,0,0,0,0,1,0,0,0,1,0,52,76,3
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Turning Movement,Passenger,Major,Other,22,0,1,0,0,0,0,1,1,0,0,0,0,1,33,43,2
